"schoolid","grade","math","female","minority","lowinc_cen"
2040,0,-1.276,0,0,5.30648686030429
2040,1,0.338,0,0,5.30648686030429
2040,2,0.852,0,0,5.30648686030429
2040,3,0.128,0,0,5.30648686030429
2040,4,2.3,0,0,5.30648686030429
2040,0,-3.232,0,1,5.30648686030429
2040,0,-2.225,0,1,5.30648686030429
2040,1,-0.988,0,1,5.30648686030429
2040,2,-1.236,0,1,5.30648686030429
2040,3,0.021,0,1,5.30648686030429
2040,0,-1.13,1,1,5.30648686030429
2040,1,-0.427,1,1,5.30648686030429
2040,2,0.995,1,1,5.30648686030429
2560,2,0.114,1,1,16.5064868603043
2560,3,0.403,1,1,16.5064868603043
2560,4,1.407,1,1,16.5064868603043
2040,0,-2.377,1,1,5.30648686030429
2040,1,-0.427,1,1,5.30648686030429
2040,2,0.995,1,1,5.30648686030429
2040,0,-2.377,0,1,5.30648686030429
2040,2,-1.236,0,1,5.30648686030429
2040,3,-0.725,0,1,5.30648686030429
2040,4,0.65,0,1,5.30648686030429
4380,0,-3.144,0,1,20.0064868603043
4380,1,-1.25,0,1,20.0064868603043
4380,2,-0.211,0,1,20.0064868603043
4380,3,0.237,0,1,20.0064868603043
4380,4,0.2,0,1,20.0064868603043
2750,2,-0.725,1,0,-44.9935131396957
2750,3,-0.139,1,0,-44.9935131396957
2750,4,1.098,1,0,-44.9935131396957
2960,0,-1.218,1,1,18.7064868603043
2960,1,-0.427,1,1,18.7064868603043
2960,2,0.343,1,1,18.7064868603043
2960,3,0.751,1,1,18.7064868603043
2960,4,1.679,1,1,18.7064868603043
3810,0,-2.732,0,0,-27.9935131396957
3810,1,-2.009,0,0,-27.9935131396957
3810,2,-0.928,0,0,-27.9935131396957
3810,0,-1.689,0,1,-27.9935131396957
3810,1,-0.854,0,1,-27.9935131396957
3810,2,-0.623,0,1,-27.9935131396957
3810,3,1.273,0,1,-27.9935131396957
3810,0,-1.464,0,0,-27.9935131396957
3810,1,0.546,0,0,-27.9935131396957
3810,2,0.716,0,0,-27.9935131396957
3810,3,1.748,0,0,-27.9935131396957
3810,4,2.035,0,0,-27.9935131396957
3810,0,-0.84,0,1,-27.9935131396957
3810,1,0.439,0,1,-27.9935131396957
3810,2,0.463,0,1,-27.9935131396957
3810,3,2.034,0,1,-27.9935131396957
3810,4,2.035,0,1,-27.9935131396957
3810,0,-2.558,1,0,-27.9935131396957
3810,1,-0.574,1,0,-27.9935131396957
3810,2,-0.105,1,0,-27.9935131396957
3810,0,-0.06,0,0,-27.9935131396957
3810,1,0.241,0,0,-27.9935131396957
3810,2,1.894,0,0,-27.9935131396957
3810,0,-1.772,0,0,-27.9935131396957
3810,1,-0.942,0,0,-27.9935131396957
3810,2,-0.419,0,0,-27.9935131396957
3810,3,1.346,0,0,-27.9935131396957
3810,4,2.371,0,0,-27.9935131396957
3810,0,0.893,0,1,-27.9935131396957
3810,1,1.764,0,1,-27.9935131396957
3810,2,4.051,0,1,-27.9935131396957
3810,0,-0.608,0,0,-27.9935131396957
3810,1,-0.619,0,0,-27.9935131396957
3810,2,0.003,0,0,-27.9935131396957
3810,3,1.421,0,0,-27.9935131396957
3810,4,2.164,0,0,-27.9935131396957
3810,0,-0.733,0,0,-27.9935131396957
3810,1,1.764,0,0,-27.9935131396957
3810,2,1.678,0,0,-27.9935131396957
3810,3,1.661,0,0,-27.9935131396957
3810,4,3.055,0,0,-27.9935131396957
3810,0,-2.188,0,0,-27.9935131396957
3810,1,-1.378,0,0,-27.9935131396957
3810,2,0.343,0,0,-27.9935131396957
3810,3,1.498,0,0,-27.9935131396957
3810,4,1.794,0,0,-27.9935131396957
3810,0,-0.974,0,0,-27.9935131396957
3810,1,-0.645,0,0,-27.9935131396957
3810,2,-1.446,0,0,-27.9935131396957
3810,3,0.573,0,0,-27.9935131396957
3810,0,-2.732,0,1,-27.9935131396957
3810,1,-0.988,0,1,-27.9935131396957
3810,2,-0.623,0,1,-27.9935131396957
3810,3,0.347,0,1,-27.9935131396957
3810,4,0.897,0,1,-27.9935131396957
3810,0,0.579,1,0,-27.9935131396957
3810,1,2.343,1,0,-27.9935131396957
3810,2,1.894,1,0,-27.9935131396957
3810,3,2.376,1,0,-27.9935131396957
3810,1,-0.112,0,0,-27.9935131396957
3810,2,-0.105,0,0,-27.9935131396957
3810,3,0.691,0,0,-27.9935131396957
3810,4,1.852,0,0,-27.9935131396957
3810,0,-1.038,1,0,-27.9935131396957
3810,1,0.658,1,0,-27.9935131396957
3810,2,1.485,1,0,-27.9935131396957
3810,3,2.508,1,0,-27.9935131396957
3810,4,2.371,1,0,-27.9935131396957
3810,0,-0.942,1,0,-27.9935131396957
3810,1,0.777,1,0,-27.9935131396957
3810,2,2.43,1,0,-27.9935131396957
3810,3,2.508,1,0,-27.9935131396957
3810,4,1.514,1,0,-27.9935131396957
3810,0,-3.068,1,1,-27.9935131396957
3810,1,-1.946,1,1,-27.9935131396957
3810,2,-1.555,1,1,-27.9935131396957
3810,3,-0.725,1,1,-27.9935131396957
3810,4,0.551,1,1,-27.9935131396957
3810,0,-2.188,0,0,-27.9935131396957
3810,1,-2.225,0,0,-27.9935131396957
3810,2,-2.551,0,0,-27.9935131396957
3810,3,-1.059,0,0,-27.9935131396957
3810,4,-0.768,0,0,-27.9935131396957
3810,1,-0.365,0,0,-27.9935131396957
3810,2,-0.316,0,0,-27.9935131396957
3810,3,-0.032,0,0,-27.9935131396957
3810,4,0.044,0,0,-27.9935131396957
2440,0,-3.558,1,0,-32.9935131396957
2440,1,-1.874,1,0,-32.9935131396957
2440,2,-2.807,1,0,-32.9935131396957
2440,3,-1.621,1,0,-32.9935131396957
3810,0,-0.126,0,0,-27.9935131396957
3810,1,0.546,0,0,-27.9935131396957
3810,2,1.146,0,0,-27.9935131396957
3810,3,1.748,0,0,-27.9935131396957
3450,0,-0.608,1,1,-2.0935131396957
3450,1,-1.314,1,1,-2.0935131396957
3450,2,-0.211,1,1,-2.0935131396957
2540,0,0.329,1,0,21.9064868603043
2540,1,1.36,1,0,21.9064868603043
2540,2,1.678,1,0,21.9064868603043
3890,0,-2.732,0,1,21.8064868603043
3890,1,-0.854,0,1,21.8064868603043
3890,2,-0.725,0,1,21.8064868603043
3890,3,0.182,0,1,21.8064868603043
4280,0,-0.733,1,1,14.8064868603043
4280,1,-1.004,1,1,14.8064868603043
4280,2,-0.13,1,1,14.8064868603043
4280,3,0.874,1,1,14.8064868603043
3750,1,-2.618,0,1,22.2064868603043
3750,2,-1.123,0,1,22.2064868603043
3750,3,-0.816,0,1,22.2064868603043
4060,0,-3.068,1,1,21.5064868603043
4060,1,-2.528,1,1,21.5064868603043
4060,2,-2.14,1,1,21.5064868603043
3850,0,-2.188,0,0,-24.4935131396957
3850,1,-1.966,0,0,-24.4935131396957
3850,2,-0.725,0,0,-24.4935131396957
3850,3,0.128,0,0,-24.4935131396957
3850,4,-0.225,0,0,-24.4935131396957
3850,0,-1.218,0,0,-24.4935131396957
3850,1,0.777,0,0,-24.4935131396957
3850,2,0.852,0,0,-24.4935131396957
3850,3,2.034,0,0,-24.4935131396957
3850,4,2.3,0,0,-24.4935131396957
3850,0,-1.303,0,0,-24.4935131396957
3850,1,0.058,0,0,-24.4935131396957
3850,2,1.309,0,0,-24.4935131396957
3850,3,2.14,0,0,-24.4935131396957
3850,4,2.954,0,0,-24.4935131396957
3850,2,-0.623,0,0,-24.4935131396957
3850,3,0.516,0,0,-24.4935131396957
3850,4,1.736,0,0,-24.4935131396957
3850,2,0.343,1,0,-24.4935131396957
3850,3,1.839,1,0,-24.4935131396957
3850,4,-0.515,1,0,-24.4935131396957
3280,1,-2.136,1,0,-60.5935131396957
3280,1,-1.352,1,0,-60.5935131396957
3280,2,-0.883,1,0,-60.5935131396957
3280,3,0.938,1,0,-60.5935131396957
3810,0,-1.689,1,1,-27.9935131396957
3810,1,-0.501,1,1,-27.9935131396957
3810,2,1.146,1,1,-27.9935131396957
2820,1,0.148,1,1,-77.7935131396957
2820,2,-0.522,1,1,-77.7935131396957
2820,3,0.632,1,1,-77.7935131396957
2820,4,2.035,1,1,-77.7935131396957
3900,0,-2.162,1,0,4.7064868603043
3900,1,-1.054,1,0,4.7064868603043
3900,1,0.011,1,0,4.7064868603043
3900,2,-0.454,1,0,4.7064868603043
3900,3,0.117,1,0,4.7064868603043
3900,0,-0.619,0,0,4.7064868603043
3900,1,1.764,0,0,4.7064868603043
3900,2,2.43,0,0,4.7064868603043
3900,3,2.996,0,0,4.7064868603043
3900,4,3.699,0,0,4.7064868603043
3900,0,-2.474,1,1,4.7064868603043
3900,1,-0.921,1,1,4.7064868603043
3900,2,-1.132,1,1,4.7064868603043
3900,3,-0.616,1,1,4.7064868603043
2560,1,-1.41,1,1,16.5064868603043
2560,2,-1.123,1,1,16.5064868603043
2560,3,-1.168,1,1,16.5064868603043
2960,0,-1.384,1,1,18.7064868603043
2960,1,0.148,1,1,18.7064868603043
2960,2,1.146,1,1,18.7064868603043
2960,3,0.936,1,1,18.7064868603043
2960,4,1.679,1,1,18.7064868603043
2960,0,-3.068,0,1,18.7064868603043
2960,1,-1.568,0,1,18.7064868603043
2960,2,-2.551,0,1,18.7064868603043
2960,3,-1.357,0,1,18.7064868603043
2960,4,-0.455,0,1,18.7064868603043
2960,0,-3.068,0,1,18.7064868603043
2960,1,-2.461,0,1,18.7064868603043
2960,2,-2.14,0,1,18.7064868603043
2960,3,-1.235,0,1,18.7064868603043
2960,4,-0.768,0,1,18.7064868603043
2960,0,-2.377,0,1,18.7064868603043
2960,1,-1.505,0,1,18.7064868603043
2960,2,-2.27,0,1,18.7064868603043
2960,3,-0.67,0,1,18.7064868603043
2960,4,-0.281,0,1,18.7064868603043
2960,0,-1.987,1,1,18.7064868603043
2960,1,-2.265,1,1,18.7064868603043
2960,2,-1.446,1,1,18.7064868603043
2960,3,-1.616,1,1,18.7064868603043
2960,4,0.848,1,1,18.7064868603043
2820,1,-0.785,1,0,-77.7935131396957
2820,2,0.587,1,0,-77.7935131396957
2820,3,1.421,1,0,-77.7935131396957
2820,4,2.6,1,0,-77.7935131396957
2820,2,0.995,1,1,-77.7935131396957
2820,3,1.934,1,1,-77.7935131396957
2820,4,2.859,1,1,-77.7935131396957
2820,2,-0.316,1,1,-77.7935131396957
2820,3,-0.297,1,1,-77.7935131396957
2820,4,0.501,1,1,-77.7935131396957
2180,0,-0.733,1,1,18.8064868603043
2180,1,-0.194,1,1,18.8064868603043
2180,2,0.716,1,1,18.8064868603043
2180,3,0.691,1,1,18.8064868603043
2610,1,0.777,0,1,13.0064868603043
2610,2,0.003,0,1,13.0064868603043
2610,3,1.001,0,1,13.0064868603043
3750,1,-1.946,1,1,22.2064868603043
3750,1,-1.237,1,1,22.2064868603043
3750,2,-1.063,1,1,22.2064868603043
3750,3,-1.229,1,1,22.2064868603043
4000,0,-0.733,0,1,-19.4935131396957
4000,1,-1.185,0,1,-19.4935131396957
4000,2,-0.419,0,1,-19.4935131396957
4000,3,0.459,0,1,-19.4935131396957
4000,4,0.148,0,1,-19.4935131396957
3240,1,-1.568,1,1,22.2064868603043
3240,2,-1.555,1,1,22.2064868603043
3240,3,-0.403,1,1,22.2064868603043
3240,4,-0.17,1,1,22.2064868603043
3240,1,-0.785,0,1,22.2064868603043
3240,2,-0.623,0,1,22.2064868603043
3240,3,1.066,0,1,22.2064868603043
3240,4,1.047,0,1,22.2064868603043
3440,0,-2.718,0,1,15.8064868603043
3440,1,-1.185,0,1,15.8064868603043
3440,2,-2.015,0,1,15.8064868603043
3440,3,-0.509,0,1,15.8064868603043
3440,4,0.749,0,1,15.8064868603043
4000,2,1.485,0,0,-19.4935131396957
4000,3,2.034,0,0,-19.4935131396957
4000,4,2.164,0,0,-19.4935131396957
3130,0,-2.732,0,1,20.3064868603043
3130,1,-2.802,0,1,20.3064868603043
3130,2,-2.14,0,1,20.3064868603043
3130,2,-0.063,0,1,20.3064868603043
3130,3,-0.647,0,1,20.3064868603043
3130,0,-3.395,0,1,20.3064868603043
3130,1,-1.76,0,1,20.3064868603043
3130,2,-1.236,0,1,20.3064868603043
3130,3,-1.117,0,1,20.3064868603043
3130,0,-2.377,0,1,20.3064868603043
3130,1,-2.072,0,1,20.3064868603043
3130,2,-2.015,0,1,20.3064868603043
3130,3,-0.139,0,1,20.3064868603043
3130,0,-1.76,0,1,20.3064868603043
3130,1,-1.314,0,1,20.3064868603043
3130,2,0.114,0,1,20.3064868603043
3130,3,1.661,0,1,20.3064868603043
3130,4,1.148,0,1,20.3064868603043
3130,0,-2.657,0,1,20.3064868603043
3130,1,-1.631,0,1,20.3064868603043
3130,2,-0.522,0,1,20.3064868603043
3130,3,0.873,0,1,20.3064868603043
3130,4,1.354,0,1,20.3064868603043
3130,0,-3.887,1,1,20.3064868603043
3130,0,-2.162,1,1,20.3064868603043
3130,1,-1.237,1,1,20.3064868603043
3130,2,-2.335,1,1,20.3064868603043
3130,0,-1.541,1,1,20.3064868603043
3130,1,-1.185,1,1,20.3064868603043
3130,2,0.227,1,1,20.3064868603043
3130,3,1.273,1,1,20.3064868603043
3130,4,1.199,1,1,20.3064868603043
3130,0,-1.616,1,1,20.3064868603043
3130,1,-2.009,1,1,20.3064868603043
3130,2,-1.34,1,1,20.3064868603043
3130,0,-3.395,0,1,20.3064868603043
3130,1,-3.019,0,1,20.3064868603043
3130,1,-1.993,0,1,20.3064868603043
3130,0,-3.082,0,1,20.3064868603043
3130,1,-2.595,0,1,20.3064868603043
3130,2,-2.14,0,1,20.3064868603043
3130,3,-0.725,0,1,20.3064868603043
3130,4,0.947,0,1,20.3064868603043
3130,2,0.114,0,1,20.3064868603043
3130,3,0.237,0,1,20.3064868603043
3130,4,1.407,0,1,20.3064868603043
3130,1,-0.827,1,1,20.3064868603043
3130,2,-1.243,1,1,20.3064868603043
3130,3,-0.318,1,1,20.3064868603043
3130,0,-1.898,1,1,20.3064868603043
3130,1,-0.574,1,1,20.3064868603043
3130,2,0.716,1,1,20.3064868603043
3130,3,0.459,1,1,20.3064868603043
3130,4,1.354,1,1,20.3064868603043
3130,0,-2.413,0,1,20.3064868603043
3130,1,-1.568,0,1,20.3064868603043
3130,2,-0.623,0,1,20.3064868603043
3130,3,0.751,0,1,20.3064868603043
3130,0,-1.76,1,1,20.3064868603043
3130,1,-1.378,1,1,20.3064868603043
3130,2,-0.522,1,1,20.3064868603043
3130,1,-2.528,0,1,20.3064868603043
3130,2,-2.015,0,1,20.3064868603043
3130,3,-1.176,0,1,20.3064868603043
3130,0,-1.772,1,1,20.3064868603043
3130,1,-0.854,1,1,20.3064868603043
3130,2,0.995,1,1,20.3064868603043
3130,3,1.748,1,1,20.3064868603043
3130,4,1.912,1,1,20.3064868603043
3140,2,0.114,0,0,-51.0935131396957
3140,3,0.021,0,0,-51.0935131396957
3140,4,1.568,0,0,-51.0935131396957
2540,1,-0.351,0,1,21.9064868603043
2540,2,0.114,0,1,21.9064868603043
2540,3,1.421,0,1,21.9064868603043
2540,4,1.852,0,1,21.9064868603043
2960,0,-2.377,0,1,18.7064868603043
2960,1,-2.265,0,1,18.7064868603043
2960,2,-1.34,0,1,18.7064868603043
2960,3,-0.889,0,1,18.7064868603043
2960,4,-0.338,0,1,18.7064868603043
2960,0,-3.068,1,1,18.7064868603043
2960,1,-3.249,1,1,18.7064868603043
2960,1,-2.053,1,1,18.7064868603043
2960,2,-2.263,1,1,18.7064868603043
2960,3,-1.291,1,1,18.7064868603043
3130,1,0.338,1,1,20.3064868603043
3130,2,1.309,1,1,20.3064868603043
3130,3,1.748,1,1,20.3064868603043
3130,4,1.46,1,1,20.3064868603043
3130,0,-4.055,1,1,20.3064868603043
3130,1,-3.525,1,1,20.3064868603043
3130,2,-2.551,1,1,20.3064868603043
3130,2,-1.424,1,1,20.3064868603043
3130,3,0.227,1,1,20.3064868603043
3130,0,-3.721,0,1,20.3064868603043
3130,0,-2.162,0,1,20.3064868603043
3130,1,-2.053,0,1,20.3064868603043
3130,2,-1.859,0,1,20.3064868603043
3130,3,0.396,0,1,20.3064868603043
3700,0,-1.83,1,0,22.2064868603043
3700,1,-1.757,1,0,22.2064868603043
3700,2,-0.826,1,0,22.2064868603043
3700,3,0.237,1,0,22.2064868603043
3700,4,1.098,1,0,22.2064868603043
3700,0,-2.558,0,1,22.2064868603043
3700,0,-0.974,0,1,22.2064868603043
3700,1,-0.501,0,1,22.2064868603043
3700,0,-1.276,1,1,22.2064868603043
3700,1,-0.988,1,1,22.2064868603043
3700,2,-0.211,1,1,22.2064868603043
3700,3,-0.032,1,1,22.2064868603043
3700,0,-2.558,1,1,22.2064868603043
3700,1,-1.819,1,1,22.2064868603043
3700,2,-1.894,1,1,22.2064868603043
3700,3,-1.002,1,1,22.2064868603043
3700,4,-0.17,1,1,22.2064868603043
3700,0,-1.276,1,1,22.2064868603043
3700,1,-0.988,1,1,22.2064868603043
3700,2,-0.105,1,1,22.2064868603043
3700,3,0.403,1,1,22.2064868603043
3700,4,2.164,1,1,22.2064868603043
3961,0,-3.395,1,1,22.2064868603043
3961,1,-3.331,1,1,22.2064868603043
3961,1,-1.874,1,1,22.2064868603043
3961,0,-3.395,0,1,22.2064868603043
3961,0,-2.413,0,1,22.2064868603043
3961,1,-1.41,0,1,22.2064868603043
3961,0,-3.232,1,1,22.2064868603043
3961,0,-1.384,1,1,22.2064868603043
3961,1,-0.33,1,1,22.2064868603043
4450,0,-1.038,1,1,-11.5935131396957
4450,1,1.043,1,1,-11.5935131396957
4450,2,0.995,1,1,-11.5935131396957
4450,1,-1.352,1,1,-11.5935131396957
4450,2,-0.64,1,1,-11.5935131396957
4450,3,0.811,1,1,-11.5935131396957
4380,2,-1.778,1,1,20.0064868603043
4380,3,-0.139,1,1,20.0064868603043
4380,4,0.997,1,1,20.0064868603043
2520,0,-0.619,0,1,-0.893513139695699
2520,1,0.658,0,1,-0.893513139695699
2520,2,1.485,0,1,-0.893513139695699
2520,3,1.934,0,1,-0.893513139695699
2520,4,3.28,0,1,-0.893513139695699
2520,0,-1.83,1,1,-0.893513139695699
2520,1,0.148,1,1,-0.893513139695699
2520,2,1.485,1,1,-0.893513139695699
2520,0,-1.541,1,1,-0.893513139695699
2520,1,0.241,1,1,-0.893513139695699
2520,2,0.587,1,1,-0.893513139695699
2520,0,-0.619,0,1,-0.893513139695699
2520,1,0.338,0,1,-0.893513139695699
2520,2,1.309,0,1,-0.893513139695699
2520,3,1.202,0,1,-0.893513139695699
2520,4,2.231,0,1,-0.893513139695699
2520,0,-0.733,0,1,-0.893513139695699
2520,1,1.043,0,1,-0.893513139695699
2520,2,1.146,0,1,-0.893513139695699
2520,3,1.134,0,1,-0.893513139695699
2520,4,3.406,0,1,-0.893513139695699
2520,0,-0.365,0,1,-0.893513139695699
2520,1,1.194,0,1,-0.893513139695699
2520,2,1.146,0,1,-0.893513139695699
2520,0,-1.616,1,1,-0.893513139695699
2520,1,-0.028,1,1,-0.893513139695699
2520,2,0.463,1,1,-0.893513139695699
2520,3,0.936,1,1,-0.893513139695699
2520,4,1.852,1,1,-0.893513139695699
2520,0,-1.76,1,1,-0.893513139695699
2520,1,0.241,1,1,-0.893513139695699
2520,2,1.309,1,1,-0.893513139695699
2520,3,1.421,1,1,-0.893513139695699
2520,4,2.954,1,1,-0.893513139695699
2520,0,-1.218,1,1,-0.893513139695699
2520,1,1.548,1,1,-0.893513139695699
2520,2,1.678,1,1,-0.893513139695699
2520,3,1.661,1,1,-0.893513139695699
2520,4,2.682,1,1,-0.893513139695699
2520,0,-1.83,1,1,-0.893513139695699
2520,1,-0.645,1,1,-0.893513139695699
2520,2,-0.316,1,1,-0.893513139695699
2520,3,0.459,1,1,-0.893513139695699
2520,4,1.852,1,1,-0.893513139695699
2520,0,-1.13,0,0,-0.893513139695699
2520,1,-0.028,0,0,-0.893513139695699
2520,2,1.485,0,0,-0.893513139695699
2520,3,1.661,0,0,-0.893513139695699
2520,4,1.568,0,0,-0.893513139695699
2520,0,-2.288,1,1,-0.893513139695699
2520,1,-1.946,1,1,-0.893513139695699
2520,2,-0.928,1,1,-0.893513139695699
2520,3,0.182,1,1,-0.893513139695699
2520,4,1.047,1,1,-0.893513139695699
2520,0,-2.902,0,1,-0.893513139695699
2520,1,-1.12,0,1,-0.893513139695699
2520,2,-0.725,0,1,-0.893513139695699
2520,3,0.811,0,1,-0.893513139695699
2520,4,1.407,0,1,-0.893513139695699
2520,0,-3.232,1,1,-0.893513139695699
2520,1,-1.946,1,1,-0.893513139695699
2520,2,-1.236,1,1,-0.893513139695699
2520,3,-0.563,1,1,-0.893513139695699
2520,4,0.251,1,1,-0.893513139695699
2520,0,-0.497,1,1,-0.893513139695699
2520,1,0.058,1,1,-0.893513139695699
2520,2,2.43,1,1,-0.893513139695699
2520,3,2.814,1,1,-0.893513139695699
2520,4,0.997,1,1,-0.893513139695699
2520,0,-0.733,1,1,-0.893513139695699
2520,1,0.905,1,1,-0.893513139695699
2520,2,2.14,1,1,-0.893513139695699
2520,3,1.748,1,1,-0.893513139695699
2520,4,2.3,1,1,-0.893513139695699
2520,0,-0.608,0,1,-0.893513139695699
2520,1,0.905,0,1,-0.893513139695699
2520,2,0.852,0,1,-0.893513139695699
2520,3,1.578,0,1,-0.893513139695699
2520,4,2.521,0,1,-0.893513139695699
2520,0,-1.218,0,1,-0.893513139695699
2520,1,0.058,0,1,-0.893513139695699
2520,2,0.003,0,1,-0.893513139695699
2520,3,1.273,0,1,-0.893513139695699
2520,4,2.371,0,1,-0.893513139695699
2520,0,-1.76,0,1,-0.893513139695699
2520,1,-0.501,0,1,-0.893513139695699
2520,2,0.852,0,1,-0.893513139695699
2520,3,1.273,0,1,-0.893513139695699
2520,4,2.859,0,1,-0.893513139695699
2520,0,-0.84,1,1,-0.893513139695699
2520,1,0.241,1,1,-0.893513139695699
2520,2,0.114,1,1,-0.893513139695699
2520,3,1.578,1,1,-0.893513139695699
2520,4,1.736,1,1,-0.893513139695699
2520,0,-1.218,1,1,-0.893513139695699
2520,1,0.148,1,1,-0.893513139695699
2520,2,0.852,1,1,-0.893513139695699
2520,3,1.661,1,1,-0.893513139695699
2520,4,2.164,1,1,-0.893513139695699
2520,0,-2.377,0,1,-0.893513139695699
2520,1,-0.988,0,1,-0.893513139695699
2520,2,0.716,0,1,-0.893513139695699
2520,3,1.202,0,1,-0.893513139695699
2520,4,2.521,0,1,-0.893513139695699
2520,0,-1.76,1,1,-0.893513139695699
2520,1,-0.194,1,1,-0.893513139695699
2520,2,0.995,1,1,-0.893513139695699
2520,3,1.001,1,1,-0.893513139695699
2520,0,-0.974,0,1,-0.893513139695699
2520,1,-0.194,0,1,-0.893513139695699
2520,2,0.003,0,1,-0.893513139695699
2520,3,-0.35,0,1,-0.893513139695699
2520,4,1.354,0,1,-0.893513139695699
2520,0,-2.377,0,1,-0.893513139695699
2520,1,-1.757,0,1,-0.893513139695699
2520,2,0.463,0,1,-0.893513139695699
2520,3,0.237,0,1,-0.893513139695699
2520,4,1.912,0,1,-0.893513139695699
2520,0,-1.538,1,1,-0.893513139695699
2520,1,0.058,1,1,-0.893513139695699
2520,2,0.114,1,1,-0.893513139695699
2520,3,0.237,1,1,-0.893513139695699
2520,4,1.736,1,1,-0.893513139695699
2520,0,-1.303,0,1,-0.893513139695699
2520,1,1.043,0,1,-0.893513139695699
2520,2,1.309,0,1,-0.893513139695699
2520,3,0.632,0,1,-0.893513139695699
2520,4,2.445,0,1,-0.893513139695699
3810,0,-0.06,1,0,-27.9935131396957
3810,1,1.36,1,0,-27.9935131396957
3810,2,3.273,1,0,-27.9935131396957
3810,3,2.814,1,0,-27.9935131396957
3810,4,3.163,1,0,-27.9935131396957
3240,1,-2.009,1,1,22.2064868603043
3240,1,-1.757,1,1,22.2064868603043
3240,2,-2.124,1,1,22.2064868603043
3240,3,-0.373,1,1,22.2064868603043
2390,2,0.995,1,1,22.2064868603043
2390,3,0.936,1,1,22.2064868603043
2390,4,2.035,1,1,22.2064868603043
3170,2,-0.928,1,1,-36.0935131396957
3170,2,0.22,1,1,-36.0935131396957
3170,3,1.279,1,1,-36.0935131396957
4060,1,-1.83,0,1,21.5064868603043
4060,2,-1.446,0,1,21.5064868603043
4060,3,-0.297,0,1,21.5064868603043
4060,4,0.044,0,1,21.5064868603043
3750,1,0.234,1,1,22.2064868603043
3750,2,0.006,1,1,22.2064868603043
3750,3,1.761,1,1,22.2064868603043
2440,0,-1.898,1,1,-32.9935131396957
2440,1,-1.83,1,1,-32.9935131396957
2440,2,-1.446,1,1,-32.9935131396957
2440,3,-0.725,1,1,-32.9935131396957
2440,0,-1.83,0,1,-32.9935131396957
2440,1,-1.218,0,1,-32.9935131396957
2440,2,-0.826,0,1,-32.9935131396957
2440,3,-0.779,0,1,-32.9935131396957
2440,4,-0.281,0,1,-32.9935131396957
2440,0,-2.162,1,0,-32.9935131396957
2440,1,-0.854,1,0,-32.9935131396957
2440,2,-0.419,1,0,-32.9935131396957
2960,1,-0.716,1,1,18.7064868603043
2960,2,-0.826,1,1,18.7064868603043
2960,3,-0.032,1,1,18.7064868603043
2960,4,0.997,1,1,18.7064868603043
2390,0,-2.377,0,1,22.2064868603043
2390,1,-0.921,0,1,22.2064868603043
2390,2,0.587,0,1,22.2064868603043
2390,3,0.573,0,1,22.2064868603043
2390,4,2.3,0,1,22.2064868603043
2390,0,-2.902,0,1,22.2064868603043
2390,1,-1.185,0,1,22.2064868603043
2390,2,-0.623,0,1,22.2064868603043
2390,3,0.811,0,1,22.2064868603043
2390,4,1.973,0,1,22.2064868603043
2390,0,-3.068,0,1,22.2064868603043
2390,1,-2.009,0,1,22.2064868603043
2390,2,-0.826,0,1,22.2064868603043
2390,3,-0.456,0,1,22.2064868603043
2390,4,0.699,0,1,22.2064868603043
2390,0,-2.902,0,1,22.2064868603043
2390,1,-1.054,0,1,22.2064868603043
2390,2,-1.03,0,1,22.2064868603043
2390,3,0.128,0,1,22.2064868603043
2390,4,0.251,0,1,22.2064868603043
2390,0,-3.232,1,1,22.2064868603043
2390,1,-1.819,1,1,22.2064868603043
2390,2,-0.725,1,1,22.2064868603043
2390,3,0.182,1,1,22.2064868603043
2390,4,0.699,1,1,22.2064868603043
2390,0,0.644,0,0,22.2064868603043
2390,1,0.777,0,0,22.2064868603043
2390,2,1.678,0,0,22.2064868603043
2390,3,2.034,0,0,22.2064868603043
2390,4,2.6,0,0,22.2064868603043
2440,0,-3.592,1,1,-32.9935131396957
2440,1,-2.097,1,1,-32.9935131396957
2440,2,-1.778,1,1,-32.9935131396957
2440,3,-0.403,1,1,-32.9935131396957
4060,0,-2.188,1,1,21.5064868603043
4060,1,-1.505,1,1,21.5064868603043
4060,2,-1.236,1,1,21.5064868603043
4060,3,-1.484,1,1,21.5064868603043
4060,1,-0.886,0,1,21.5064868603043
4060,2,-0.762,0,1,21.5064868603043
4060,3,0.227,0,1,21.5064868603043
4060,0,-3.395,1,1,21.5064868603043
4060,0,-2.732,1,1,21.5064868603043
4060,1,-1.993,1,1,21.5064868603043
4060,2,-2.193,1,1,21.5064868603043
4060,0,-2.188,1,1,21.5064868603043
4060,0,-2.188,1,1,21.5064868603043
4060,1,-0.886,1,1,21.5064868603043
4060,2,-1.243,1,1,21.5064868603043
4060,3,-0.759,1,1,21.5064868603043
4060,0,-0.608,0,1,21.5064868603043
4060,1,-1.568,0,1,21.5064868603043
4060,2,-1.132,0,1,21.5064868603043
4060,3,-0.032,0,1,21.5064868603043
4060,4,-0.17,0,1,21.5064868603043
3250,0,-2.732,1,1,13.2064868603043
3250,1,-0.427,1,1,13.2064868603043
3250,2,1.146,1,1,13.2064868603043
3250,3,1.346,1,1,13.2064868603043
3250,4,2.521,1,1,13.2064868603043
